-0.036526024,0.001988914,0.020499842,0.027440406,-0.020392399,-0.012736031,0.040118899,-0.001623577,-0.018449895,0.002244919,0.018221207,-0.001931837,0.016384648,-0.014282487,0.009445801,0.005616223,0.003202100,0.001894923,-0.003374729,0.002516140,-0.020519624,-0.007433089,0.021253157,-0.008227452,-0.009359056,-0.033432461,-0.004568204,0.030254586,-0.008281710,-0.008711760,0.010058735,-0.012123389,0.052074559,-0.046424147,-0.032408193,0.032418653,-0.021389788,0.004531366,0.047848623,0.003765485,0.014113647,0.015837809,0.015440925,-0.007643001,0.017376969,-0.015430219,-0.012686188,0.009974832,0.010486467,-0.018683042,0.010642738,0.050539836,0.016128387,0.033084501,-0.023541486,-0.016896294,-0.005705044,0.011771593,-0.021014318,-0.005753722,-0.001687970,0.002509105,0.017884050,-0.000110030,0.012742545,0.001362778,-0.037541565,-0.016326748,-0.047878511,0.024180636,-0.005224275,-0.033230614,-0.013315335,0.024654929,-0.033546958,0.032111675,-0.087711133,0.005888434,-0.024801984,-0.011512636,-0.028527265,-0.005913041,0.031445447,-0.024408551,0.011900404,0.022150217,-0.015601911,0.015655501,0.002502535,-0.023609992,-0.081418693,0.036219645,-0.015884601,-0.022225237,0.003640182,-0.013153337,0.012429230,0.007511850,-0.022624904,-0.036067490,0.000114406,0.028221460,-0.014065576,-0.005870364,-0.005707804,-0.000313827,-0.004662753,-0.014667825,-0.027889661,-0.000903933,-0.010576629,-0.028121984,-0.013168152,-0.012018862,-0.044157624,-0.020508908,0.014779924,-0.002277983,0.000914273,-0.029171426,-0.001951715,0.005334648,0.035259500,-0.015959622,-0.033510249,0.018165760,0.040730279,0.024361052
0.026337314,-0.044109270,0.011801355,-0.050274421,-0.014746534,0.015938165,0.043189585,0.014885020,-0.023692299,-0.007339737,-0.038643822,0.027899096,0.006954028,0.003973436,0.004429386,0.004021716,0.027463941,0.008392302,-0.000141950,-0.005719354,0.005772248,0.021817913,-0.009952891,-0.023666443,-0.029779997,0.142901793,0.001022501,0.026131578,-0.001572226,-0.027016336,-0.043706488,0.006626355,0.012475320,-0.029121868,0.036473922,0.020413633,0.006515872,-0.012968382,-0.009912884,0.014459895,0.004944893,0.046460863,0.008136547,-0.045075264,0.010304471,0.010709511,0.006693963,-0.005182760,-0.012692865,0.091152526,0.001235948,-0.006165739,-0.000693618,-0.031826012,0.023098465,0.022600692,-0.034728035,-0.035883870,-0.029544670,0.008696393,-0.022774082,-0.017917644,-0.008780628,0.026775477,-0.020994019,-0.046355307,0.013210778,-0.017500406,0.011646403,-0.039423294,-0.002906285,0.008482582,0.002094280,0.058645029,-0.003314295,-0.004494994,-0.020598682,0.021220786,0.017204965,-0.017343149,-0.058318757,-0.085150257,-0.002233760,-0.002400021,0.004884294,0.025555784,-0.010241814,0.032320593,-0.067746304,-0.001371647,-0.091475025,0.021379350,-0.013803637,-0.002523954,-0.134675086,-0.012924257,0.011814880,-0.001076872,-0.071245529,0.024145586,0.033175927,-0.034542564,0.001377430,-0.036520958,-0.053346671,0.007531404,-0.018567018,-0.021252871,0.030184580,-0.011147792,-0.011939084,-0.030401068,0.010262323,0.011928414,-0.025611097,-0.015151785,-0.018090351,-0.016860247,0.031892631,0.023947263,-0.009027028,-0.005024042,-0.001448670,0.054768398,-0.008818310,-0.006166938,-0.039669804,0.007297172
-0.016765479,0.009133371,-0.018098177,0.025315268,-0.011925370,0.005497831,0.030329283,-0.023718266,0.009174494,0.018667346,-0.029393543,0.010981300,0.000144163,-0.058908027,0.004259396,0.053366326,-0.002162082,0.017463595,0.005789482,-0.045498453,0.012135519,0.035554692,-0.001579150,-0.004112990,-0.015805792,-0.375823259,0.000106062,-0.045023151,0.007503584,-0.001863560,-0.093342632,-0.028898459,0.048293017,-0.040188134,-0.027384065,-0.040064536,0.014696066,0.014740597,-0.001943607,-0.001514451,0.021441290,-0.011577881,0.006697898,-0.019673644,-0.001913396,-0.007923515,-0.005210196,0.025097322,0.005065659,0.012791625,0.021139557,-0.040643953,-0.006258421,-0.047582146,-0.003203111,-0.006465205,-0.034479052,-0.004636934,-0.013095237,-0.000531515,0.005563139,0.011254019,-0.048169665,0.012011025,0.017790444,0.001889342,0.042834785,0.027124470,0.027084721,0.032280877,-0.002911387,0.014359044,0.020689325,0.000651343,-0.000692196,-0.025316017,-0.048842244,0.001665105,0.018874077,0.033028159,-0.009570348,-0.072932959,-0.006499601,-0.015552079,-0.012076774,-0.038872577,-0.026458049,-0.014493711,0.025656087,-0.012837481,-0.143208772,0.024976779,0.035048794,0.001523979,0.068908863,0.005462746,-0.019018745,0.002561142,-0.000347390,-0.010427287,0.034211922,0.006994506,-0.040686812,-0.017459244,-0.018028768,0.041873969,-0.034225713,-0.009094162,0.009834150,0.012392442,-0.024852367,0.007882188,-0.025259588,0.046270389,0.008570257,-0.009281155,-0.009864466,-0.005607396,-0.046833381,0.039797209,0.036750607,0.021447431,0.004940864,-0.010872060,0.028313350,0.005825513,-0.035782699,-0.035143051
-0.017209532,0.009709665,0.004413503,-0.008315803,0.049256060,-0.024586309,-0.041112974,0.001141412,0.014299147,-0.005847570,0.031440187,0.001741041,0.011857701,0.029797629,-0.051097441,0.029502390,-0.011695251,-0.001124261,-0.022834653,0.004311717,-0.024097916,-0.024046017,0.024682185,0.060122006,0.035142731,-0.145712808,0.007055097,0.040000532,0.016263898,0.085381605,0.011049431,0.028679384,-0.025461376,0.069714814,-0.010522598,-0.014569077,-0.034044296,0.011284796,-0.003331466,-0.039217245,-0.000152357,0.003078398,-0.013105019,0.001901220,0.013300007,-0.038237348,-0.011538845,0.023842141,-0.014375439,-0.017152416,-0.011643239,-0.022214498,-0.029195290,-0.033651210,-0.004470781,0.034055244,0.007130828,0.045601398,-0.041802749,0.010494765,-0.022914534,0.006300976,-0.017384391,0.018100813,0.034693368,0.019573050,-0.024806688,0.004396984,0.018816222,-0.006195585,-0.023087878,0.042783029,-0.003728358,-0.046543505,-0.025692908,0.031366467,-0.020074299,0.002791581,-0.005915482,-0.042752258,0.259385556,0.021405941,0.025929881,-0.063164927,0.004773870,0.025294865,0.001731784,-0.003965414,-0.056854732,-0.042627431,0.020973792,0.006230301,0.003752860,-0.012570378,0.221012682,-0.002065613,-0.012903219,0.011341789,-0.021438023,0.004014865,-0.007606898,-0.007023755,-0.026529191,-0.023711378,-0.010046712,0.026924113,0.050585493,0.006075895,-0.013046073,0.016260697,0.027260341,0.006354529,-0.006581036,0.052393891,0.011578538,-0.008974430,0.002631918,0.002307029,0.047483578,0.038663320,-0.023497412,-0.030750804,0.007196744,-0.032594163,-0.036918323,0.006139806,0.018243793,-0.042420950
0.023925146,0.001701889,0.005741618,0.001260062,0.025250757,0.000399104,-0.014869943,-0.019122917,-0.027733503,-0.012396323,-0.005357919,-0.001230636,0.013840532,-0.039534185,-0.020199405,-0.004679662,0.000364873,-0.027607691,-0.031026907,-0.015788166,-0.036043551,-0.022032928,-0.001107227,-0.034856010,0.006848230,-0.038632013,0.009083061,-0.034004666,0.003217062,-0.009830200,-0.101796903,0.019885004,-0.003294035,-0.013554169,0.012641757,0.033187218,0.022550635,-0.016238254,0.000952750,-0.008434427,-0.015851941,-0.021511653,0.004760784,0.013345378,-0.002989704,0.045188058,-0.043242402,0.024276845,0.000937412,-0.040513601,-0.017383453,-0.005683305,0.046989277,0.009129971,-0.030025156,-0.036057420,-0.047227215,0.034290440,0.036354568,0.019328814,0.016956968,0.016982835,-0.014397380,-0.012015133,0.014846495,-0.005044181,0.038541146,0.027355833,-0.025641439,-0.003899497,0.001321674,-0.005055464,-0.018538434,-0.019498173,0.023627665,-0.041165125,-0.001488892,0.013325775,-0.026013508,-0.010541077,-0.066099681,-0.016426181,0.011537887,-0.005754635,0.009483304,-0.054204013,-0.015924601,0.017464612,-0.005825816,-0.011804060,0.009471647,-0.002904155,0.007190538,-0.024942920,0.031729508,-0.006035796,0.014016486,-0.010915056,0.008352675,0.013515459,0.025590936,-0.025789060,0.005441015,0.028656730,0.026996026,-0.004069207,-0.021111673,0.005666993,0.006841316,0.004225256,-0.014760028,-0.010833921,-0.004565110,0.009876237,-0.008596277,0.002554932,-0.034719490,0.000728692,0.008735984,-0.001006028,-0.019604929,-0.020055635,-0.001788965,-0.027813954,-0.003968017,-0.018948352,0.030964186,-0.013089105
0.013458904,0.008445226,-0.012509951,-0.001275314,-0.015588190,0.034507424,-0.014333818,0.002306862,-0.017794805,-0.015366712,-0.013178038,0.004733648,0.000378345,-0.039827295,0.008752422,0.117984116,-0.007780983,0.020170122,0.009706624,0.008134542,0.002780601,0.030936599,-0.037395157,-0.019481728,-0.015633196,0.231589332,0.006198000,-0.003067340,-0.016473444,-0.046384890,-0.059278768,0.002244340,0.046899889,-0.010434913,0.020393476,-0.036939971,0.013487532,-0.006331566,-0.028519465,0.006846897,-0.010260592,0.006349046,0.011857917,-0.001281086,-0.003962196,0.024499951,0.032662325,0.078088418,0.006213346,-0.031629600,-0.005542614,0.001376141,0.027975047,0.000567494,0.010043228,0.016080951,-0.009051003,-0.002865486,0.020014614,0.011237724,-0.000533014,0.028821522,0.017979329,-0.017327545,-0.008703067,0.020624204,-0.018555233,-0.023107991,0.022784747,-0.022222064,0.019456089,0.010941842,-0.019953571,-0.003050508,-0.009862088,0.014714092,-0.043655556,-0.030827902,-0.005936289,-0.036471795,0.096340902,0.107994765,-0.012013797,0.035730008,0.010701138,0.029777195,-0.026769904,0.010845441,-0.033541273,0.021179277,0.024713520,-0.005251698,0.007473018,-0.013706164,-0.008952359,0.013335465,0.011517601,0.014010346,0.002690430,0.000366727,0.017067939,0.014069483,-0.009475503,-0.034537513,-0.062408883,0.017305549,-0.001313434,0.004298133,0.037126400,0.006452402,-0.020005466,-0.032385051,0.015950773,-0.008338122,-0.008677499,0.005150745,-0.022753496,0.020396931,-0.060353450,0.028517958,0.029425187,-0.003884245,-0.023960970,-0.112591453,-0.005981824,-0.001778958,0.012681758,-0.056783218
0.021206725,0.054747172,0.013981738,0.010391404,-0.045309898,0.043447819,0.058486506,-0.000630941,-0.019466130,0.054401267,0.027036252,-0.048433378,0.010664302,-0.020675845,0.012232035,0.040919092,-0.027404822,0.024556441,-0.018535780,-0.004444120,0.005190265,0.033061951,-0.033433575,0.010053162,-0.000259810,-0.076779909,0.040578555,0.026838562,0.038200829,0.015326793,0.023936773,-0.013321172,0.010599047,-0.031604018,-0.014085230,-0.030968331,-0.005289646,-0.049543239,-0.010703862,-0.020166839,0.022702066,-0.037058063,0.012376192,0.017705405,0.010786902,-0.002540536,0.023297083,0.023337251,0.008179285,-0.047218159,0.038276803,-0.015761025,0.006372535,-0.053727921,-0.036371756,-0.007924889,-0.007817772,-0.082775183,0.004506064,-0.001810323,-0.026800372,0.010524644,-0.011153471,-0.005902560,-0.010833547,0.057522967,-0.007916673,-0.022855317,-0.009496877,0.029474191,-0.006684227,0.019665115,0.003700438,-0.021782428,0.003240200,-0.014619005,0.036711395,0.013294664,0.020855445,0.009763886,0.148838356,0.087378807,-0.033018887,-0.008556634,-0.017196735,0.045573063,-0.004059040,0.009883638,0.012874406,0.013436060,-0.075937651,0.062713243,-0.033669703,-0.012809527,-0.054395746,0.011189171,-0.024125207,0.002742335,0.004110813,0.000886454,0.009839052,0.017751208,-0.000064629,-0.006304884,-0.011247495,0.006239607,-0.004226319,0.007665197,0.003922917,-0.002034948,0.006608618,-0.025642326,0.020224132,-0.012123525,0.017615292,-0.038175661,-0.020622805,0.022056721,-0.049241535,-0.025444973,0.014899114,0.005522765,0.030890904,-0.034082949,0.000923797,-0.031275086,0.002831038,-0.059055936
-0.005789809,0.013096472,0.002372847,-0.020231459,0.034538522,0.013880782,-0.033196278,0.010881491,0.036043208,0.026403802,-0.008606086,-0.027123367,0.006652359,-0.037094865,0.002269290,0.035423126,0.015593238,-0.006096062,-0.036664899,0.024730323,0.027409261,-0.012118797,-0.001514301,-0.002936217,-0.053200345,-0.048502922,-0.027090581,-0.008412458,0.017737435,0.006743826,-0.055164378,-0.009395212,-0.003709235,0.016347524,0.008773612,0.013335440,0.009531536,-0.021895455,-0.012225399,-0.016836708,-0.011326653,-0.019106654,-0.018254738,0.001858390,-0.042407904,0.023074683,-0.016156899,-0.016584126,0.029726960,0.010717527,0.003968190,0.023076154,-0.020276545,0.022154914,0.008712322,-0.031744849,0.009210100,0.006659637,0.019102730,-0.002438071,-0.043115485,-0.014635744,-0.035145015,0.037141629,-0.059594281,0.012632857,0.022127150,0.016742252,0.003364648,-0.000070294,0.006916491,-0.001511572,0.008141772,0.025112603,0.021775138,-0.033278909,-0.060171902,-0.018602297,0.017505560,-0.008468302,-0.024932308,0.013352464,-0.005370847,0.023485893,0.017109890,0.031165542,-0.000316709,-0.005781490,0.014937796,-0.001915077,0.026985403,0.005321338,0.000586269,0.017435066,-0.040164117,0.052029174,-0.023422891,0.026367050,-0.014527452,-0.007101346,-0.010725015,0.019833086,0.011253977,-0.029437950,0.012562372,0.011775073,0.008589570,-0.001916508,-0.002988372,-0.000159863,0.005103224,-0.018673779,-0.006620327,-0.019558188,0.010683622,-0.012930166,-0.007779783,0.035191920,-0.056963205,0.002210757,0.018863356,0.024034847,-0.026811471,-0.106065407,0.040655460,0.007578915,0.005241279,-0.042492092
0.004984593,-0.037026737,0.017734243,-0.006124484,-0.064474344,-0.000863987,0.004045467,0.031942848,-0.017257504,0.031737953,0.008614653,-0.007389261,0.039668560,-0.068586372,-0.026276611,0.025030119,0.011720780,0.046436429,-0.029749496,-0.023347560,0.034211814,0.073073529,-0.043938268,-0.012630364,0.032925770,-0.000675276,-0.016861452,0.021493342,-0.012225849,0.015663797,-0.022218011,-0.006412149,-0.003320047,-0.028802959,-0.007976573,-0.004527992,-0.039273966,0.009139415,0.005274325,-0.045858931,-0.020792801,-0.048162971,0.017569080,-0.023541350,-0.012451692,0.026894912,-0.023746122,-0.014049976,0.003573581,-0.020282706,-0.016417066,0.020525327,-0.031773727,-0.018861875,0.015762389,-0.000415001,0.001219481,0.010870735,-0.043495331,0.004748744,-0.006309345,0.030124128,-0.058892608,0.012715693,-0.030405808,0.020486688,0.065967932,-0.014373349,0.032135185,0.008817143,0.005964399,0.012134999,0.043835308,0.076892212,0.010253916,-0.031202769,0.044659242,0.006479701,0.025906678,0.017369252,0.072560050,0.067765974,-0.008294106,0.046819866,-0.011803789,-0.019750794,-0.010206118,-0.020857973,0.079186574,0.057228800,0.009412971,0.029343892,0.031164438,-0.029347317,-0.024837945,0.010689156,-0.020290958,0.019307770,0.005887134,0.016259892,0.026216077,0.010685494,0.005119321,-0.021279123,0.014109164,-0.016418997,-0.006314585,-0.009039293,-0.010352318,0.001265550,-0.002316719,-0.057121009,0.025198098,-0.016154721,0.016406210,0.027619513,-0.017682804,-0.005581533,-0.065463148,0.049268454,0.012381238,0.018203311,0.014257134,-0.075266920,-0.006462870,-0.020827286,0.001629420,-0.006507550
-0.011436056,0.000575919,-0.013437628,0.003204018,-0.024552966,0.031872012,0.028588863,-0.005095385,0.001360044,0.011785940,0.021695852,-0.019490514,-0.020531168,0.002596112,-0.002132128,-0.025580987,-0.010611864,0.006602335,-0.019132335,-0.018819708,0.027396789,-0.021522339,-0.057253994,-0.025043238,-0.021221923,0.062876366,0.018436575,0.025845928,-0.020157654,-0.032176934,-0.040825471,-0.012792914,-0.025507361,-0.021269631,0.027971374,0.012558163,-0.004983168,0.014313838,-0.001013210,0.027303649,-0.001525977,0.036735434,0.006307724,0.029494926,-0.015273644,0.005561158,-0.011956202,-0.058249883,0.008529774,0.025071274,-0.020993253,-0.001954798,0.018325686,0.030582841,-0.017927235,-0.008349469,-0.010786439,0.005620101,0.018412670,0.016758753,0.007311387,-0.022198651,-0.035769477,0.044198766,0.001100840,0.023460384,0.055834215,0.009421665,-0.034292113,0.031785026,0.014473176,-0.005569859,0.027332110,-0.009315505,0.019138008,-0.010273976,0.003507516,0.025102401,-0.030368548,0.001755595,-0.019111898,-0.036692496,0.009855853,0.002204817,0.007377676,0.004940753,0.013204300,-0.015367388,0.052376963,0.005940223,0.054468177,0.008755160,0.022748319,0.003097922,-0.058653720,0.018530170,0.024528719,-0.003916852,-0.028727056,0.008905083,0.022850264,-0.008367127,-0.021721732,0.015721157,0.002896869,-0.007191386,0.011533772,-0.016744928,-0.030925265,-0.018003397,0.026082771,0.018717332,-0.009919040,-0.035066172,0.017609686,-0.007415873,0.017275436,-0.025396092,-0.033219516,-0.014088393,-0.011034007,0.014611520,-0.010061001,-0.022249363,-0.011474520,0.003465489,0.011717215,-0.028365042
